0.08001276;605.15;2020-01-06 11:00:07;1578308407
0.07997623;603.33;2020-01-06 12:00:08;1578312008
0.07982062;603.1;2020-01-06 13:00:09;1578315609
0.08016517;601.89;2020-01-06 14:00:11;1578319211
0.07992243;603.03;2020-01-06 15:00:09;1578322809
0.08023952;603.65;2020-01-06 16:00:10;1578326410
0.08015193;603.63;2020-01-06 17:00:08;1578330008
0.07981607;603.19;2020-01-06 18:00:09;1578333609
0.08009373;603.23;2020-01-06 19:00:10;1578337210
0.08002304;603.43;2020-01-06 20:00:10;1578340810
0.07990604;603.64;2020-01-06 21:00:09;1578344409
0.07962227;604.33;2020-01-06 22:00:08;1578348008
0.07820879;603.96;2020-01-06 23:00:08;1578351608
0.0777656;603.39;2020-01-07 00:00:07;1578355207
0.07647991;602.27;2020-01-07 01:00:08;1578358808
0.07629123;603.11;2020-01-07 02:00:08;1578362408
0.07642201;603.66;2020-01-07 03:00:08;1578366008
0.07642178;603.58;2020-01-07 04:00:07;1578369607
0.07697116;603.21;2020-01-07 05:00:09;1578373209
0.07667232;603.63;2020-01-07 06:00:08;1578376808
0.07663361;603.17;2020-01-07 07:00:08;1578380408
0.07654911;603.1;2020-01-07 08:00:10;1578384010
0.07651852;603.1;2020-01-07 09:00:09;1578387609
0.07679504;603.56;2020-01-07 10:00:08;1578391208
0.07646962;602.76;2020-01-07 11:00:08;1578394808
0.07640411;604.37;2020-01-07 12:00:10;1578398410
0.07668737;602.87;2020-01-07 13:00:08;1578402008
0.07688177;603.8;2020-01-07 14:00:09;1578405609
0.07694623;604.43;2020-01-07 15:00:09;1578409209
0.07700647;597.86;2020-01-07 16:00:09;1578412809
0.07711774;611.38;2020-01-07 17:00:09;1578416409
0.07654771;607.09;2020-01-07 18:00:08;1578420008
0.07461732;601.02;2020-01-07 19:00:08;1578423608
0.07472302;602.87;2020-01-07 20:00:10;1578427210
0.0754395;615.93;2020-01-07 21:00:08;1578430808
0.07740469;620.7;2020-01-07 22:00:10;1578434410
0.07655581;615.17;2020-01-07 23:00:09;1578438009
0.07585599;618.79;2020-01-08 00:00:10;1578441610
0.0752767;636.14;2020-01-08 01:00:09;1578445209
0.07509778;628.34;2020-01-08 02:00:08;1578448808
0.07593809;629.21;2020-01-08 03:00:09;1578452409
0.07581439;629.01;2020-01-08 04:00:09;1578456009
0.07654851;639.62;2020-01-08 05:00:08;1578459608
0.07836667;653.03;2020-01-08 06:00:09;1578463209
0.08024658;668.55;2020-01-08 07:00:08;1578466808
0.08099442;672.39;2020-01-08 08:00:10;1578470410
0.08083549;672.06;2020-01-08 09:00:10;1578474010
0.08098637;671.67;2020-01-08 10:00:09;1578477609
0.08069966;671.93;2020-01-08 11:00:08;1578481208
0.08063899;672.26;2020-01-08 12:00:06;1578484806
0.08113481;672.57;2020-01-08 13:00:09;1578488409
0.08014412;672.65;2020-01-08 14:00:07;1578492007
0.08085969;670.9;2020-01-08 15:00:09;1578495609
0.08088575;671.89;2020-01-08 16:00:09;1578499209
